,trajectory,user_index,year,month,day,label
302,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 38297 14542 2705 1125 1087 [PAD] 1056 1054 1055 1046 [PAD] 1032 1145 2495 5304 37920 38624 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],7,2008,11,14,-1
303,40870 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1130 1152 [PAD] 1033 857 1149 852 840 1004 1150 2553 5917 38204 40886 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],7,2008,11,19,-1
304,37266 37186 37744 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 42768 41573 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40292 39382 39121 [PAD] 40344 39830 43541 40911 [PAD] [PAD] 40979 40990,7,2008,11,21,-1
305,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 38377 37857 42039 55967 65334 67095 67633 67502 67416 67381 [PAD] [PAD] [PAD] 67380 67372 [PAD] 67371 [PAD] [PAD] [PAD] [PAD] 67368 67117 39609 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],7,2008,12,6,-1
306,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37338 38335 5054 4562 2452 [PAD] 2427 2374 2336 2352 2526 4329 30842 39151 37863 38022 12946 10448 10620 8953 9810 [PAD] [PAD] [PAD] [PAD] [PAD] 10636 10765 37766 [PAD] [PAD] [PAD],7,2008,12,11,-1
307,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 38039 35299 48470 48508 48984 47192 47321 47144 47125 47040 47873 48841 41903 40532 37759 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],7,2008,12,12,-1
308,[PAD] 38321 38466 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 41842 20300 24188 22250 38018 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37117 37569 37849 34851 36452 38586,7,2008,12,14,-1
309,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 29975 29103 30053 [PAD] 27201 [PAD] [PAD] 25934 5408 5398 6011 28898 33330 33913 36646 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],8,2008,10,29,3
310,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 29546 44832 44326 44366 43931 43626 43606 43611 43612 [PAD] [PAD] [PAD] [PAD] [PAD] 30742 26277 53959 53663 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],8,2008,11,1,-1
311,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 30635 15806 14532 14787 16670 16440 8942 16083 44667 44592 44593 44718 25960 30404 28675,8,2008,11,5,-1
312,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 32379 [PAD] [PAD] [PAD] 15861 [PAD] 5180 12987 32307 [PAD] [PAD] [PAD] 29360 43366 45021 45220 [PAD] 55844 55635 [PAD] 40699 [PAD] [PAD] [PAD],8,2008,11,12,-1
313,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28721 29283 42943 42924 [PAD] [PAD] 44358 38548 [PAD] [PAD] [PAD] 29616 23020 23830 20953 40325 32989 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],8,2008,11,18,-1
314,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28978 30280 39974 46721 46798 42531 32398 30166 30031 30090 29386 [PAD] [PAD] [PAD] 23379 39407 [PAD] 52424 52516 52598 52616 52610 54372 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],8,2008,11,19,-1
315,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40346 41242 41773 44197 44106 44371 43751 44181 44206 44177 [PAD] [PAD] [PAD] 44347 45029 39789 40263 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],9,2008,11,1,-1
316,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 39712 34095 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28873 30109 29121 27825 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 30409 24234 39816 36865 40056 [PAD] [PAD] [PAD] [PAD] 40271 35337 [PAD] [PAD],9,2008,11,4,5
317,40101 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40194 27547 28499 28573 [PAD] [PAD] [PAD] [PAD] 29057 28096 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 29218 40267 40188 40171 40211 40241 40257 40010 [PAD] [PAD],9,2008,11,12,-1
318,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40199 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 27416 28832 29222 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 30175 33329 40280 40204 40196 40302 40301 40351 40192 40226 40206 40149 40251,9,2008,11,14,-1
319,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40278 41016 2820 2746 [PAD] 2748 [PAD] 41518 35702 39463 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40368 40098 40212 40225 40452 [PAD] [PAD] [PAD] [PAD] [PAD],9,2008,11,16,-1
320,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40408 30743 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28766 30277 26603 28056 27834 27670 28083 27720 28465 28158 28434 28084 28481 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],9,2008,12,5,5
321,40335 40014 40072 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40281 39709 43481 [PAD] 41572 41304 40155 40236 39769 40286 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],9,2008,12,7,-1
322,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40153 32879 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 27919 30246 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36911 34486 40113 40182 40787 40303 40268 40266 40235 [PAD] [PAD] [PAD] [PAD],9,2008,12,8,-1
323,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40137 30330 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28937 [PAD] 36110 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 27737 35315 39726 40382 40210 40177 40142 40247 [PAD] [PAD] [PAD] [PAD],9,2008,12,10,-1
324,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40283 29390 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28318 33178 40144 40195 40334 40116 40340 40339 40070 40186 40309,9,2008,12,11,-1
325,40207 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40189 28716 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28779 37573 40293 40321 40240 40187 40244 40349 40299 [PAD] [PAD] [PAD] [PAD],9,2008,12,12,-1
326,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40005 39524 40291 40227 40237 40327 40205 40345 40489 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 39833 39673 40758 40217 [PAD] [PAD] [PAD],9,2008,12,13,-1
327,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 51147 51383 46752 45394 43768 43418 [PAD] 44562 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 44381 44561 45530 48177 48200 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],11,2008,10,1,-1
328,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 43408 42187 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 41971 44512 41992 42226 56578 58751 58670 57515 [PAD] [PAD] 58022 58026 41996 [PAD] [PAD] [PAD] [PAD] [PAD],11,2008,11,14,-1
329,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 43431 44859 [PAD] 44397 44313 43435 41920 36048 15873 [PAD] 13274 8158 40054 [PAD] 43430 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],11,2008,11,18,-1
330,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 44520 [PAD] [PAD] 42762 44498 44422 41355 [PAD] [PAD] [PAD] 41906 56683 [PAD] [PAD] [PAD] 56670 56692 49108 48693 47964 46372 43532 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],11,2008,11,21,-1
331,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 41837 37041 4493 4548 4942 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 5194 10045 40999 42256 [PAD] [PAD] [PAD] [PAD] [PAD] 44283 45215 [PAD] 45466 45368 [PAD] [PAD] [PAD] [PAD],11,2008,12,13,-1
332,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54635 52961 34463 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 52268 54738 55879 56103 56018 56140 56104 56060 56120 56126 56128 [PAD] 56106 56100,13,2008,10,16,-1
333,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 51595 53165 53247 52989 53472 53463 53414 54497 55660 52285 49665 49288 52523 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],13,2008,10,18,-1
334,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55627 54959 45146 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 29690 45655 46385 53571 56059 56086 56148 56097 [PAD] 56096 [PAD] [PAD] [PAD],13,2008,10,23,-1
335,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1320 1305 1260 1226 [PAD] 1288 1298 [PAD] [PAD] 1314 [PAD] 1234 [PAD] [PAD] [PAD] [PAD] 1227 [PAD] [PAD] 1225 1294 1262 1301 1285 1247 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],13,2008,10,27,-1
336,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1232 1302 [PAD] [PAD] [PAD] 1296 [PAD] [PAD] 1309 1198 1236 [PAD] [PAD] [PAD] [PAD] [PAD] 1295 1313 1312 [PAD] 1310 [PAD] 1311 1230 1222 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],13,2008,10,28,-1
337,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1217 1306 1241 1220 1244 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1242 1246 [PAD] [PAD] [PAD] 1235 [PAD] 1317 1315 1319 1240 1245 [PAD] 1281 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],13,2008,10,29,-1
338,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1218 1284 1239 [PAD] 1283 1277 1228 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1215 1469 5056 45995 56015 [PAD] [PAD] [PAD] [PAD] [PAD] 55942 [PAD] [PAD] [PAD] [PAD] [PAD],13,2008,10,31,-1
339,[PAD] [PAD] [PAD] 56058 56099 56080 56082 56089 56115 56092 56095 56090 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 30604 46301 54936 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],13,2009,1,20,-1
340,56108 56111 56113 56085 56105 56110 56081 56094 56078 [PAD] [PAD] [PAD] [PAD] 56125 56098 52022 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 29419 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55514 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],13,2009,2,4,-1
341,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 17232 [PAD] 17350 17322 19299 [PAD] [PAD] [PAD] 17589 26393 44158 62855 [PAD] [PAD] [PAD] [PAD] 17232 [PAD] 17350 17322 19299,14,2008,10,20,-1
342,[PAD] [PAD] [PAD] 17589 26393 44158 62855 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 65777 65957 65742 65970 [PAD] 62714 44601 44315 18013 41467 [PAD] [PAD] [PAD] 33524 32960 33045 33177 33386 17525 17629 17744 46248 64263 44315 18013 41467 [PAD] [PAD] [PAD] 33524 32960 33045 33177,14,2008,10,21,-1
343,33386 17525 17629 17744 46248 64263 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18714 18728 18295 [PAD] [PAD] [PAD] 18010 [PAD] [PAD] 34134 34938 [PAD] [PAD] 18020 [PAD] [PAD] 18714 18728 18295 [PAD] [PAD] [PAD] 18010 [PAD] [PAD] 34134 34938 [PAD] [PAD] 18020 [PAD],14,2008,10,22,3
344,[PAD] [PAD] [PAD] [PAD] [PAD] 15885 15805 28244 [PAD] 27997 45873 [PAD] [PAD] [PAD] [PAD] [PAD] 28737 [PAD] 17781 16789 [PAD] 17802 [PAD] [PAD] [PAD] [PAD] 17537 17472 [PAD] [PAD] 17946 17421 28737 [PAD] 17781 16789 [PAD] 17802 [PAD] [PAD] [PAD] [PAD] 17537 17472 [PAD] [PAD] 17946 17421,14,2008,10,24,-1
345,18391 42916 43980 14716 5693 5657 5667 5649 5641 5867 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 46733 46820 46512 [PAD] [PAD] 15073 18304 57255 [PAD] [PAD] [PAD] 62825 51291 [PAD] [PAD] 46496 19270 56394 65783 [PAD] [PAD] 15073 18304 57255 [PAD] [PAD] [PAD] 62825 51291 [PAD] [PAD],14,2008,10,25,-1
346,46496 19270 56394 65783 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 64300 59165 46319 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 64300 59165 46319 [PAD] 47005 64610 65434 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,10,26,-1
347,[PAD] [PAD] [PAD] 47005 64610 65434 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 64249 46622 44249 [PAD] 15042 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 64249 46622 44249 [PAD] 15042 44002 41816 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,10,27,-1
348,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47275 44441 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18023 25467 38616 [PAD] 38691 28957 18131 [PAD] [PAD] 33765 [PAD] 33594 47157 65820 [PAD] 66037 65976 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,10,30,-1
349,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 65943 59969 18552 [PAD] 18186 [PAD] [PAD] 18215 [PAD] 17981 18841 19013 18537 17554 16685 17578 17511 [PAD] [PAD] [PAD] 18222 7011 [PAD] [PAD] [PAD] 6736 7266 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,10,31,-1
350,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47164 44416 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18032 [PAD] [PAD] 23256 [PAD] 17855 [PAD] [PAD] 2757 21111 18064 43560 15349 [PAD] [PAD] [PAD] [PAD] 5612 7078 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,11,7,-1
351,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 65823 64132 23448 [PAD] [PAD] [PAD] [PAD] [PAD] 18141 [PAD] [PAD] [PAD] [PAD] 38503 21874 17652 [PAD] 33758 43946 17195 5663 [PAD] [PAD] [PAD] [PAD] 5617 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,11,14,-1
352,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 49378 49900 65531 65761 65657 65570 65569 65821 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 65794 62691 46613 46524 44911 [PAD] 12726 15052 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,11,16,-1
353,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47114 46044 28146 [PAD] 17984 [PAD] [PAD] [PAD] 17391 46209 48101 [PAD] [PAD] [PAD] [PAD] 46365 47180 [PAD] [PAD] [PAD] [PAD] [PAD] 44180 46330 [PAD] 46485 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,11,17,-1
354,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 65811 65346 46234 18279 [PAD] [PAD] [PAD] [PAD] 18366 18312 18745 18987 36235 56656 [PAD] 48847 48586 11862 18244 26791 43588 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,11,24,-1
355,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47112 45902 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 21653 38300 [PAD] 38808 21087 17604 [PAD] 17553 43914 17219 8842 5669 5632 5645 5631 16166 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,12,5,-1
356,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47095 [PAD] [PAD] 17540 [PAD] 33673 27498 34075 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 17486 [PAD] 33803 43898 41697 [PAD] 5333 [PAD] [PAD] 5611 7053 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,12,12,-1
357,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 46402 62084 [PAD] 65755 65741 47149 36101 4286 2548 [PAD] [PAD] 2551 19069 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 17215 25327 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,12,16,-1
358,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47152 46178 41692 [PAD] [PAD] [PAD] [PAD] 17968 7002 [PAD] [PAD] 5608 21458 [PAD] [PAD] [PAD] [PAD] 14935 4439 2549 2975 6893 [PAD] [PAD] [PAD] [PAD] [PAD] 16785 2830 54053 [PAD] [PAD] [PAD],14,2008,12,18,-1
359,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 46510 44779 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 23835 12944 5192 12930 [PAD] [PAD] 18042 18096 18205 18045 39207 49476 [PAD] [PAD] [PAD] [PAD] 65979 64056 [PAD] [PAD] [PAD] [PAD] [PAD],14,2008,12,24,-1
360,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47147 44419 [PAD] [PAD] [PAD] 17678 17807 [PAD] [PAD] [PAD] [PAD] [PAD] 17934 19276 13617 4310 4630 4483 4378 4313 38274 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 50167 [PAD] [PAD] [PAD],14,2009,1,13,-1
361,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47198 44702 [PAD] 43625 [PAD] [PAD] [PAD] [PAD] 33844 25240 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18691 26613 [PAD] 33649 33648 33726 [PAD] [PAD] [PAD] 41887 49789 [PAD] [PAD],14,2009,1,16,-1
362,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 65651 65758 67471 68040 68025 68029 68026 68027 68028 [PAD] [PAD] 67993 68024 68023 68021 68022 68037 68044 65659 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],14,2009,1,28,-1
